onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
44.618	n/a	22309	seqLearning_start	91	n/a	n/a	8
50.88	n/a	25440	learningBlock_1	31	n/a	n/a	8
50.91	n/a	25455	dot_no1_ON	11	n/a	n/a	8
51.5	n/a	25750	dot_no1_OFF	21	n/a	n/a	8
52.818	n/a	26409	dot_no6_ON	16	n/a	n/a	8
53.398	n/a	26699	dot_no6_OFF	26	n/a	n/a	8
54.718	n/a	27359	dot_no4_ON	14	n/a	n/a	8
55.298	n/a	27649	dot_no4_OFF	24	n/a	n/a	8
56.618	n/a	28309	dot_no2_ON	12	n/a	n/a	8
57.198	n/a	28599	dot_no2_OFF	22	n/a	n/a	8
58.518	n/a	29259	dot_no7_ON	17	n/a	n/a	8
59.098	n/a	29549	dot_no7_OFF	27	n/a	n/a	8
60.418	n/a	30209	dot_no3_ON	13	n/a	n/a	8
60.998	n/a	30499	dot_no3_OFF	23	n/a	n/a	8
62.318	n/a	31159	dot_no8_ON	18	n/a	n/a	8
62.908	n/a	31454	dot_no8_OFF	28	n/a	n/a	8
64.228	n/a	32114	dot_no5_ON	15	n/a	n/a	8
64.808	n/a	32404	dot_no5_OFF	25	n/a	n/a	8
66.128	n/a	33064	dot_no2_ON	12	n/a	n/a	8
66.718	n/a	33359	dot_no2_OFF	22	n/a	n/a	8
68.038	n/a	34019	dot_no7_ON	17	n/a	n/a	8
68.618	n/a	34309	dot_no7_OFF	27	1-6-8-4-3-2-7-5-3-7	1-6-4-2-7-3-8-5-2-7	8
139.658	n/a	69829	learningBlock_2	32	n/a	n/a	8
139.666	n/a	69833	dot_no1_ON	11	n/a	n/a	8
140.246	n/a	70123	dot_no1_OFF	21	n/a	n/a	8
141.568	n/a	70784	dot_no6_ON	16	n/a	n/a	8
142.146	n/a	71073	dot_no6_OFF	26	n/a	n/a	8
143.466	n/a	71733	dot_no4_ON	14	n/a	n/a	8
144.046	n/a	72023	dot_no4_OFF	24	n/a	n/a	8
145.366	n/a	72683	dot_no2_ON	12	n/a	n/a	8
145.946	n/a	72973	dot_no2_OFF	22	n/a	n/a	8
147.266	n/a	73633	dot_no7_ON	17	n/a	n/a	8
147.846	n/a	73923	dot_no7_OFF	27	n/a	n/a	8
149.166	n/a	74583	dot_no3_ON	13	n/a	n/a	8
149.746	n/a	74873	dot_no3_OFF	23	n/a	n/a	8
151.066	n/a	75533	dot_no8_ON	18	n/a	n/a	8
151.656	n/a	75828	dot_no8_OFF	28	n/a	n/a	8
