onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
31.776	n/a	15888	seqLearning_start	91	n/a	n/a	8
38.05	n/a	19025	learningBlock_1	31	n/a	n/a	8
38.088	n/a	19044	dot_no1_ON	11	n/a	n/a	8
38.676	n/a	19338	dot_no1_OFF	21	n/a	n/a	8
39.996	n/a	19998	dot_no6_ON	16	n/a	n/a	8
40.576	n/a	20288	dot_no6_OFF	26	n/a	n/a	8
41.896	n/a	20948	dot_no4_ON	14	n/a	n/a	8
42.476	n/a	21238	dot_no4_OFF	24	n/a	n/a	8
43.796	n/a	21898	dot_no2_ON	12	n/a	n/a	8
44.376	n/a	22188	dot_no2_OFF	22	n/a	n/a	8
45.696	n/a	22848	dot_no7_ON	17	n/a	n/a	8
46.276	n/a	23138	dot_no7_OFF	27	n/a	n/a	8
47.596	n/a	23798	dot_no3_ON	13	n/a	n/a	8
48.176	n/a	24088	dot_no3_OFF	23	n/a	n/a	8
49.496	n/a	24748	dot_no8_ON	18	n/a	n/a	8
50.076	n/a	25038	dot_no8_OFF	28	n/a	n/a	8
51.396	n/a	25698	dot_no5_ON	15	n/a	n/a	8
51.976	n/a	25988	dot_no5_OFF	25	n/a	n/a	8
53.296	n/a	26648	dot_no2_ON	12	n/a	n/a	8
53.876	n/a	26938	dot_no2_OFF	22	n/a	n/a	8
55.196	n/a	27598	dot_no7_ON	17	n/a	n/a	8
55.776	n/a	27888	dot_no7_OFF	27	1-4-7-3-5-2-6-2-8-4	1-6-4-2-7-3-8-5-2-7	8
95.986	n/a	47993	learningBlock_2	32	n/a	n/a	8
95.994	n/a	47997	dot_no1_ON	11	n/a	n/a	8
96.574	n/a	48287	dot_no1_OFF	21	n/a	n/a	8
97.894	n/a	48947	dot_no6_ON	16	n/a	n/a	8
98.474	n/a	49237	dot_no6_OFF	26	n/a	n/a	8
99.794	n/a	49897	dot_no4_ON	14	n/a	n/a	8
100.374	n/a	50187	dot_no4_OFF	24	n/a	n/a	8
101.694	n/a	50847	dot_no2_ON	12	n/a	n/a	8
102.284	n/a	51142	dot_no2_OFF	22	n/a	n/a	8
103.604	n/a	51802	dot_no7_ON	17	n/a	n/a	8
104.194	n/a	52097	dot_no7_OFF	27	n/a	n/a	8
105.514	n/a	52757	dot_no3_ON	13	n/a	n/a	8
106.094	n/a	53047	dot_no3_OFF	23	n/a	n/a	8
107.414	n/a	53707	dot_no8_ON	18	n/a	n/a	8
107.994	n/a	53997	dot_no8_OFF	28	n/a	n/a	8
109.314	n/a	54657	dot_no5_ON	15	n/a	n/a	8
109.894	n/a	54947	dot_no5_OFF	25	n/a	n/a	8
111.214	n/a	55607	dot_no2_ON	12	n/a	n/a	8
111.794	n/a	55897	dot_no2_OFF	22	n/a	n/a	8
113.114	n/a	56557	dot_no7_ON	17	n/a	n/a	8
113.694	n/a	56847	dot_no7_OFF	27	1-6-4-7-3-5-2-8-3-1	1-6-4-2-7-3-8-5-2-7	8
150.336	n/a	75168	learningBlock_3	33	n/a	n/a	8
150.344	n/a	75172	dot_no1_ON	11	n/a	n/a	8
150.934	n/a	75467	dot_no1_OFF	21	n/a	n/a	8
152.254	n/a	76127	dot_no6_ON	16	n/a	n/a	8
152.834	n/a	76417	dot_no6_OFF	26	n/a	n/a	8
154.154	n/a	77077	dot_no4_ON	14	n/a	n/a	8
154.734	n/a	77367	dot_no4_OFF	24	n/a	n/a	8
156.054	n/a	78027	dot_no2_ON	12	n/a	n/a	8
156.634	n/a	78317	dot_no2_OFF	22	n/a	n/a	8
157.954	n/a	78977	dot_no7_ON	17	n/a	n/a	8
158.534	n/a	79267	dot_no7_OFF	27	n/a	n/a	8
159.854	n/a	79927	dot_no3_ON	13	n/a	n/a	8
160.434	n/a	80217	dot_no3_OFF	23	n/a	n/a	8
161.754	n/a	80877	dot_no8_ON	18	n/a	n/a	8
162.344	n/a	81172	dot_no8_OFF	28	n/a	n/a	8
163.664	n/a	81832	dot_no5_ON	15	n/a	n/a	8
164.244	n/a	82122	dot_no5_OFF	25	n/a	n/a	8
165.564	n/a	82782	dot_no2_ON	12	n/a	n/a	8
166.144	n/a	83072	dot_no2_OFF	22	n/a	n/a	8
167.462	n/a	83731	dot_no7_ON	17	n/a	n/a	8
168.044	n/a	84022	dot_no7_OFF	27	1-6-4-2-8-7-3-5-7-3	1-6-4-2-7-3-8-5-2-7	8
207.884	n/a	103942	learningBlock_4	34	n/a	n/a	8
207.892	n/a	103946	dot_no1_ON	11	n/a	n/a	8
208.472	n/a	104236	dot_no1_OFF	21	n/a	n/a	8
209.792	n/a	104896	dot_no6_ON	16	n/a	n/a	8
210.372	n/a	105186	dot_no6_OFF	26	n/a	n/a	8
211.692	n/a	105846	dot_no4_ON	14	n/a	n/a	8
