onset	duration	sample	value	event_code
0	n/a	0	9999	9999
4.384	n/a	2192	video_start	81
121.784	n/a	60892	video_stop	101
122.368	n/a	61184	break cnt	break cnt
162.304	n/a	81152	contrastChangeB3_start	96
172.64	n/a	86320	contrastTrial_start	5
178.662	n/a	89331	right_target	9
180.502	n/a	90251	dot_no3_ON	13
181.11	n/a	90555	contrastTrial_start	5
185.522	n/a	92761	right_target	9
186.912	n/a	93456	dot_no3_ON	13
187.942	n/a	93971	contrastTrial_start	5
190.742	n/a	95371	right_target	9
192.672	n/a	96336	dot_no3_ON	13
193.162	n/a	96581	contrastTrial_start	5
199.162	n/a	99581	stim_ON	8
200.662	n/a	100331	dot_no2_ON	12
201.582	n/a	100791	contrastTrial_start	5
205.982	n/a	102991	stim_ON	8
207.972	n/a	103986	dot_no2_ON	12
208.402	n/a	104201	contrastTrial_start	5
214.402	n/a	107201	right_target	9
216.114	n/a	108057	dot_no3_ON	13
216.822	n/a	108411	contrastTrial_start	5
221.222	n/a	110611	stim_ON	8
223.632	n/a	111816	contrastTrial_start	5
226.434	n/a	113217	right_target	9
228.854	n/a	114427	contrastTrial_start	5
231.652	n/a	115826	stim_ON	8
233.822	n/a	116911	dot_no2_ON	12
234.072	n/a	117036	contrastTrial_start	5
238.484	n/a	119242	stim_ON	8
240.742	n/a	120371	dot_no2_ON	12
240.902	n/a	120451	contrastTrial_start	5
246.902	n/a	123451	right_target	9
249.242	n/a	124621	dot_no3_ON	13
249.322	n/a	124661	contrastTrial_start	5
253.722	n/a	126861	right_target	9
255.702	n/a	127851	dot_no3_ON	13
256.142	n/a	128071	contrastTrial_start	5
260.542	n/a	130271	right_target	9
262.952	n/a	131476	contrastTrial_start	5
268.962	n/a	134481	right_target	9
271.374	n/a	135687	contrastTrial_start	5
277.372	n/a	138686	stim_ON	8
278.852	n/a	139426	dot_no2_ON	12
279.792	n/a	139896	contrastTrial_start	5
282.594	n/a	141297	right_target	9
284.724	n/a	142362	dot_no3_ON	13
285.014	n/a	142507	contrastTrial_start	5
287.812	n/a	143906	stim_ON	8
289.752	n/a	144876	dot_no2_ON	12
290.232	n/a	145116	contrastTrial_start	5
296.232	n/a	148116	stim_ON	8
298.642	n/a	149321	contrastTrial_start	5
301.442	n/a	150721	right_target	9
303.622	n/a	151811	dot_no3_ON	13
303.862	n/a	151931	contrastTrial_start	5
308.262	n/a	154131	right_target	9
310.672	n/a	155336	contrastTrial_start	5
313.344	n/a	156672	dot_no3_ON	13
313.482	n/a	156741	stim_ON	8
315.382	n/a	157691	dot_no2_ON	12
315.904	n/a	157952	contrastTrial_start	5
318.704	n/a	159352	stim_ON	8
321.114	n/a	160557	contrastTrial_start	5
324.002	n/a	162001	dot_no2_ON	12
327.122	n/a	163561	stim_ON	8
328.474	n/a	164237	dot_no2_ON	12
329.542	n/a	164771	contrastTrial_start	5
333.944	n/a	166972	stim_ON	8
336.244	n/a	168122	dot_no2_ON	12
336.364	n/a	168182	contrastTrial_start	5
342.722	n/a	171361	break cnt	break cnt
429.736	n/a	214868	9999	9999
