onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
30.198	n/a	15099	seqLearning_start	91	n/a	n/a	8
39.53	n/a	19765	learningBlock_1	31	n/a	n/a	8
39.548	n/a	19774	dot_no1_ON	11	n/a	n/a	8
40.136	n/a	20068	dot_no1_OFF	21	n/a	n/a	8
41.458	n/a	20729	dot_no6_ON	16	n/a	n/a	8
42.046	n/a	21023	dot_no6_OFF	26	n/a	n/a	8
43.368	n/a	21684	dot_no4_ON	14	n/a	n/a	8
43.956	n/a	21978	dot_no4_OFF	24	n/a	n/a	8
45.278	n/a	22639	dot_no2_ON	12	n/a	n/a	8
45.866	n/a	22933	dot_no2_OFF	22	n/a	n/a	8
47.188	n/a	23594	dot_no7_ON	17	n/a	n/a	8
47.776	n/a	23888	dot_no7_OFF	27	n/a	n/a	8
49.098	n/a	24549	dot_no3_ON	13	n/a	n/a	8
49.686	n/a	24843	dot_no3_OFF	23	n/a	n/a	8
51.006	n/a	25503	dot_no8_ON	18	n/a	n/a	8
51.596	n/a	25798	dot_no8_OFF	28	n/a	n/a	8
52.918	n/a	26459	dot_no5_ON	15	n/a	n/a	8
53.506	n/a	26753	dot_no5_OFF	25	n/a	n/a	8
54.828	n/a	27414	dot_no2_ON	12	n/a	n/a	8
55.416	n/a	27708	dot_no2_OFF	22	n/a	n/a	8
56.738	n/a	28369	dot_no7_ON	17	n/a	n/a	8
57.326	n/a	28663	dot_no7_OFF	27	1-6-8-4-2-7-3-2-7-7	1-6-4-2-7-3-8-5-2-7	8
90.766	n/a	45383	learningBlock_2	32	n/a	n/a	8
90.778	n/a	45389	dot_no1_ON	11	n/a	n/a	8
91.366	n/a	45683	dot_no1_OFF	21	n/a	n/a	8
92.688	n/a	46344	dot_no6_ON	16	n/a	n/a	8
93.276	n/a	46638	dot_no6_OFF	26	n/a	n/a	8
94.598	n/a	47299	dot_no4_ON	14	n/a	n/a	8
95.186	n/a	47593	dot_no4_OFF	24	n/a	n/a	8
96.508	n/a	48254	dot_no2_ON	12	n/a	n/a	8
97.096	n/a	48548	dot_no2_OFF	22	n/a	n/a	8
98.418	n/a	49209	dot_no7_ON	17	n/a	n/a	8
99.006	n/a	49503	dot_no7_OFF	27	n/a	n/a	8
