onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
59.014	n/a	29507	seqLearning_start	91	n/a	n/a	8
65.298	n/a	32649	learningBlock_1	31	n/a	n/a	8
65.326	n/a	32663	dot_no1_ON	11	n/a	n/a	8
65.916	n/a	32958	dot_no1_OFF	21	n/a	n/a	8
67.234	n/a	33617	dot_no6_ON	16	n/a	n/a	8
67.814	n/a	33907	dot_no6_OFF	26	n/a	n/a	8
69.134	n/a	34567	dot_no4_ON	14	n/a	n/a	8
69.714	n/a	34857	dot_no4_OFF	24	n/a	n/a	8
71.034	n/a	35517	dot_no2_ON	12	n/a	n/a	8
71.614	n/a	35807	dot_no2_OFF	22	n/a	n/a	8
72.936	n/a	36468	dot_no7_ON	17	n/a	n/a	8
73.526	n/a	36763	dot_no7_OFF	27	n/a	n/a	8
74.846	n/a	37423	dot_no3_ON	13	n/a	n/a	8
75.436	n/a	37718	dot_no3_OFF	23	n/a	n/a	8
76.756	n/a	38378	dot_no8_ON	18	n/a	n/a	8
77.336	n/a	38668	dot_no8_OFF	28	n/a	n/a	8
78.656	n/a	39328	dot_no5_ON	15	n/a	n/a	8
79.236	n/a	39618	dot_no5_OFF	25	n/a	n/a	8
80.556	n/a	40278	dot_no2_ON	12	n/a	n/a	8
81.136	n/a	40568	dot_no2_OFF	22	n/a	n/a	8
82.456	n/a	41228	dot_no7_ON	17	n/a	n/a	8
83.036	n/a	41518	dot_no7_OFF	27	1-6-8-5-3-4-7-2-3-7	1-6-4-2-7-3-8-5-2-7	8
136.328	n/a	68164	learningBlock_2	32	n/a	n/a	8
136.336	n/a	68168	dot_no1_ON	11	n/a	n/a	8
136.916	n/a	68458	dot_no1_OFF	21	n/a	n/a	8
138.236	n/a	69118	dot_no6_ON	16	n/a	n/a	8
138.816	n/a	69408	dot_no6_OFF	26	n/a	n/a	8
140.136	n/a	70068	dot_no4_ON	14	n/a	n/a	8
140.716	n/a	70358	dot_no4_OFF	24	n/a	n/a	8
142.036	n/a	71018	dot_no2_ON	12	n/a	n/a	8
142.616	n/a	71308	dot_no2_OFF	22	n/a	n/a	8
143.936	n/a	71968	dot_no7_ON	17	n/a	n/a	8
144.516	n/a	72258	dot_no7_OFF	27	n/a	n/a	8
145.836	n/a	72918	dot_no3_ON	13	n/a	n/a	8
146.416	n/a	73208	dot_no3_OFF	23	n/a	n/a	8
147.736	n/a	73868	dot_no8_ON	18	n/a	n/a	8
148.316	n/a	74158	dot_no8_OFF	28	n/a	n/a	8
149.636	n/a	74818	dot_no5_ON	15	n/a	n/a	8
150.216	n/a	75108	dot_no5_OFF	25	n/a	n/a	8
151.536	n/a	75768	dot_no2_ON	12	n/a	n/a	8
152.116	n/a	76058	dot_no2_OFF	22	n/a	n/a	8
153.436	n/a	76718	dot_no7_ON	17	n/a	n/a	8
154.016	n/a	77008	dot_no7_OFF	27	1-6-7-4-2-5-1-7-6-5	1-6-4-2-7-3-8-5-2-7	8
233.552	n/a	116776	learningBlock_3	33	n/a	n/a	8
233.558	n/a	116779	dot_no1_ON	11	n/a	n/a	8
234.138	n/a	117069	dot_no1_OFF	21	n/a	n/a	8
235.458	n/a	117729	dot_no6_ON	16	n/a	n/a	8
236.038	n/a	118019	dot_no6_OFF	26	n/a	n/a	8
237.358	n/a	118679	dot_no4_ON	14	n/a	n/a	8
237.948	n/a	118974	dot_no4_OFF	24	n/a	n/a	8
239.268	n/a	119634	dot_no2_ON	12	n/a	n/a	8
239.848	n/a	119924	dot_no2_OFF	22	n/a	n/a	8
241.168	n/a	120584	dot_no7_ON	17	n/a	n/a	8
241.75	n/a	120875	dot_no7_OFF	27	n/a	n/a	8
243.068	n/a	121534	dot_no3_ON	13	n/a	n/a	8
243.648	n/a	121824	dot_no3_OFF	23	n/a	n/a	8
244.978	n/a	122489	dot_no8_ON	18	n/a	n/a	8
245.558	n/a	122779	dot_no8_OFF	28	n/a	n/a	8
246.878	n/a	123439	dot_no5_ON	15	n/a	n/a	8
