onset	duration	sample	value	event_code
0	n/a	0	9999	9999
2.344	n/a	1172	video_start	82
165.33	n/a	82665	video_stop	102
165.908	n/a	82954	break cnt	break cnt
339.666	n/a	169833	9999	9999
