onset	duration	sample	value	event_code
0	n/a	0	9999	9999
3.894	n/a	1947	video_start	82
166.88	n/a	83440	video_stop	102
167.4	n/a	83700	break cnt	break cnt
168.364	n/a	84182	9999	9999
