onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.892	n/a	946	video_start	83
172.438	n/a	86219	video_stop	103
172.986	n/a	86493	break cnt	break cnt
196.196	n/a	98098	9999	9999
