onset	duration	sample	value	event_code
0	n/a	0	9999	9999
4.504	n/a	2252	video_start	82
167.49	n/a	83745	video_stop	102
168.086	n/a	84043	break cnt	break cnt
265.088	n/a	132544	contrastChangeB2_start	95
275.36	n/a	137680	contrastTrial_start	5
278.166	n/a	139083	stim_ON	8
279.774	n/a	139887	dot_no2_ON	12
280.612	n/a	140306	contrastTrial_start	5
283.414	n/a	141707	right_target	9
285.124	n/a	142562	dot_no3_ON	13
285.834	n/a	142917	contrastTrial_start	5
291.834	n/a	145917	stim_ON	8
293.134	n/a	146567	dot_no2_ON	12
294.254	n/a	147127	contrastTrial_start	5
