onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.854	n/a	927	video_start	82
164.85	n/a	82425	video_stop	102
165.37	n/a	82685	break cnt	break cnt
204.912	n/a	102456	contrastChangeB2_start	95
210.684	n/a	105342	contrastTrial_start	5
213.366	n/a	106683	dot_no2_ON	12
213.488	n/a	106744	stim_ON	8
214.866	n/a	107433	dot_no2_ON	12
215.886	n/a	107943	contrastTrial_start	5
218.686	n/a	109343	stim_ON	8
220.176	n/a	110088	dot_no2_ON	12
221.086	n/a	110543	contrastTrial_start	5
225.486	n/a	112743	stim_ON	8
226.936	n/a	113468	dot_no2_ON	12
227.886	n/a	113943	contrastTrial_start	5
230.686	n/a	115343	right_target	9
232.226	n/a	116113	dot_no2_ON	12
233.086	n/a	116543	contrastTrial_start	5
236.536	n/a	118268	dot_no2_ON	12
239.086	n/a	119543	stim_ON	8
241.116	n/a	120558	dot_no2_ON	12
241.486	n/a	120743	contrastTrial_start	5
244.086	n/a	122043	dot_no2_ON	12
244.898	n/a	122449	dot_no3_ON	13
247.126	n/a	123563	dot_no2_ON	12
247.486	n/a	123743	right_target	9
248.738	n/a	124369	dot_no2_ON	12
249.886	n/a	124943	contrastTrial_start	5
255.886	n/a	127943	right_target	9
257.946	n/a	128973	dot_no2_ON	12
258.296	n/a	129148	contrastTrial_start	5
262.696	n/a	131348	right_target	9
265.096	n/a	132548	contrastTrial_start	5
265.166	n/a	132583	dot_no2_ON	12
266.826	n/a	133413	dot_no2_ON	12
271.096	n/a	135548	stim_ON	8
272.506	n/a	136253	dot_no2_ON	12
273.496	n/a	136748	contrastTrial_start	5
277.896	n/a	138948	stim_ON	8
280.296	n/a	140148	contrastTrial_start	5
284.696	n/a	142348	stim_ON	8
285.876	n/a	142938	dot_no3_ON	13
287.096	n/a	143548	contrastTrial_start	5
289.14	n/a	144570	dot_no2_ON	12
289.916	n/a	144958	stim_ON	8
