onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
31.916	n/a	15958	seqLearning_start	91	n/a	n/a	8
41.244	n/a	20622	learningBlock_1	31	n/a	n/a	8
41.262	n/a	20631	dot_no1_ON	11	n/a	n/a	8
41.85	n/a	20925	dot_no1_OFF	21	n/a	n/a	8
43.172	n/a	21586	dot_no6_ON	16	n/a	n/a	8
43.76	n/a	21880	dot_no6_OFF	26	n/a	n/a	8
45.082	n/a	22541	dot_no4_ON	14	n/a	n/a	8
45.67	n/a	22835	dot_no4_OFF	24	n/a	n/a	8
46.992	n/a	23496	dot_no2_ON	12	n/a	n/a	8
47.582	n/a	23791	dot_no2_OFF	22	n/a	n/a	8
48.902	n/a	24451	dot_no7_ON	17	n/a	n/a	8
49.49	n/a	24745	dot_no7_OFF	27	n/a	n/a	8
50.812	n/a	25406	dot_no3_ON	13	n/a	n/a	8
51.4	n/a	25700	dot_no3_OFF	23	n/a	n/a	8
52.722	n/a	26361	dot_no8_ON	18	n/a	n/a	8
53.31	n/a	26655	dot_no8_OFF	28	n/a	n/a	8
54.632	n/a	27316	dot_no5_ON	15	n/a	n/a	8
55.22	n/a	27610	dot_no5_OFF	25	n/a	n/a	8
56.542	n/a	28271	dot_no2_ON	12	n/a	n/a	8
57.13	n/a	28565	dot_no2_OFF	22	n/a	n/a	8
58.452	n/a	29226	dot_no7_ON	17	n/a	n/a	8
59.04	n/a	29520	dot_no7_OFF	27	1-6-4-3-7-2-8-5-7-3	1-6-4-2-7-3-8-5-2-7	8
99.254	n/a	49627	learningBlock_2	32	n/a	n/a	8
99.262	n/a	49631	dot_no1_ON	11	n/a	n/a	8
99.85	n/a	49925	dot_no1_OFF	21	n/a	n/a	8
101.172	n/a	50586	dot_no6_ON	16	n/a	n/a	8
101.762	n/a	50881	dot_no6_OFF	26	n/a	n/a	8
103.082	n/a	51541	dot_no4_ON	14	n/a	n/a	8
103.672	n/a	51836	dot_no4_OFF	24	n/a	n/a	8
104.992	n/a	52496	dot_no2_ON	12	n/a	n/a	8
105.58	n/a	52790	dot_no2_OFF	22	n/a	n/a	8
106.902	n/a	53451	dot_no7_ON	17	n/a	n/a	8
107.492	n/a	53746	dot_no7_OFF	27	n/a	n/a	8
108.812	n/a	54406	dot_no3_ON	13	n/a	n/a	8
109.4	n/a	54700	dot_no3_OFF	23	n/a	n/a	8
110.722	n/a	55361	dot_no8_ON	18	n/a	n/a	8
111.312	n/a	55656	dot_no8_OFF	28	n/a	n/a	8
112.632	n/a	56316	dot_no5_ON	15	n/a	n/a	8
113.222	n/a	56611	dot_no5_OFF	25	n/a	n/a	8
114.542	n/a	57271	dot_no2_ON	12	n/a	n/a	8
115.13	n/a	57565	dot_no2_OFF	22	n/a	n/a	8
116.452	n/a	58226	dot_no7_ON	17	n/a	n/a	8
117.04	n/a	58520	dot_no7_OFF	27	1-6-4-8-5-3-7-3-2-5	1-6-4-2-7-3-8-5-2-7	8
144.038	n/a	72019	learningBlock_3	33	n/a	n/a	8
