Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC349YUC,148218,75,1,n/a
NDARAC350BZ0,132931,79,1,n/a
NDARAD615WLJ,143953,78,1,n/a
NDARAG584XLU,123771,77,1,n/a
NDARAH503YG1,122842,78,1,n/a
NDARAX272ZJL,140241,75,1,n/a
NDARAX283MAK,117549,75,1,n/a
NDARAX887JRN,97283,76,1,n/a
NDARAY461TZZ,114483,78,1,n/a
NDARBC734UVY,297587,72,1,n/a
NDARBJ482HJL,NaN,NaN,0,n/a
NDARBL444FBA,134624,75,1,n/a
NDARBR128UFP,114137,143,1,n/a
NDARBT640EBN,114223,77,1,n/a
NDARBU098PJT,128975,76,1,n/a
NDARBU532YXZ,123182,81,1,n/a
NDARBU928LV0,116095,79,1,n/a
NDARBV059CGE,142760,72,1,n/a
NDARBV167RMU,144636,78,1,n/a
NDARBV577EE0,92366,86,1,n/a
NDARBZ913ZB9,124819,89,1,n/a
NDARCC140AAK,121176,77,1,n/a
NDARCF052AE0,122736,80,1,n/a
NDARCG037CX4,123328,77,1,n/a
NDARCG947ZC0,200805,101,1,n/a
NDARCH001CN2,163262,76,1,n/a
NDARCM826PV9,119158,76,1,n/a
NDARCU001ZN7,90258,77,1,n/a
NDARCW497XW2,142231,74,1,n/a
NDARCX053GU5,111337,81,1,n/a
NDARCZ915NC1,NaN,NaN,0,n/a
NDARDA665DRH,122750,85,1,n/a
NDARDE597GKQ,132295,80,1,n/a
NDARDF568GL5,177237,74,1,n/a
NDARDJ092YKH,124755,78,1,n/a
NDARDK197BHM,94085,77,1,n/a
NDARDL129FV3,166893,76,1,n/a
NDARDM118LR6,117906,77,1,n/a
NDARDM419DLQ,NaN,NaN,0,n/a
NDARDN393BJH,115569,77,1,n/a
NDARDN489EXJ,115405,77,1,n/a
NDARDN924BV2,132232,77,1,n/a
NDARDR458MR7,154394,63,1,n/a
NDARDU760YZC,117540,78,1,n/a
NDARDV222JZ6,128906,75,1,n/a
NDARDX451ZGM,162814,78,1,n/a
NDARDX857DLB,133382,83,1,n/a
NDARDX872VH6,120017,76,1,n/a
NDARDY714NV9,169822,85,1,n/a
NDARDZ321FMY,124992,84,1,n/a
NDARDZ627XFA,149200,73,1,n/a
NDAREC647MKW,118425,78,1,n/a
NDAREC648WEL,114527,77,1,n/a
NDAREF888EVV,163366,77,1,n/a
NDAREG408DJ5,129689,75,1,n/a
NDAREG930XPP,NaN,NaN,0,n/a
NDAREH852JE0,207696,78,1,n/a
NDAREK255DEE,114213,78,1,n/a
NDAREL164JM1,126674,80,1,n/a
NDAREM703YFD,119027,74,1,n/a
NDAREN667YTZ,154583,80,1,n/a
NDAREU591YYA,124905,76,1,n/a
NDAREV617HAP,118051,106,1,n/a
NDAREW201WD9,117897,71,1,n/a
NDAREW671HZW,193010,72,1,n/a
NDAREX065KJU,133927,77,1,n/a
NDAREX336AC1,176258,68,1,n/a
NDARFA233CUK,95929,82,1,n/a
NDARFA811KTX,114157,78,1,n/a
NDARFB506UJ3,141960,76,1,n/a
NDARFJ179MG0,148985,82,1,n/a
NDARFJ803JF7,140239,68,1,n/a
NDARFK027LB0,150194,82,1,n/a
NDARFM619GTV,148185,77,1,n/a
NDARFN553LUV,153568,79,1,n/a
NDARFP909LY1,184629,81,1,n/a
NDARFR820KFF,121200,78,1,n/a
NDARFR849NTP,122551,75,1,n/a
NDARFT964EU8,120067,77,1,n/a
NDARFV061AR5,119779,78,1,n/a
NDARFW578RU9,120603,76,1,n/a
NDARGA507DCC,131594,78,1,n/a
NDARGB000CW8,167705,76,1,n/a
NDARGG539YGN,121455,80,1,n/a
NDARGH074MU6,121951,76,1,n/a
NDARGK608LJ8,126257,82,1,n/a
NDARGK786DWR,NaN,NaN,0,n/a
NDARGL105JJ7,121296,75,1,n/a
NDARGR358FGC,175673,82,1,n/a
NDARGU395RFP,113869,76,1,n/a
NDARGX443CEU,115405,81,1,n/a
NDARGY580WWL,113002,78,1,n/a
NDARGZ282DLD,157517,77,1,n/a
NDARHE199NGL,NaN,NaN,0,n/a
NDARHG152GZC,167093,78,1,n/a
NDARHG188YE9,172699,77,1,n/a
NDARHG294AFG,151618,76,1,n/a
NDARHK526BY1,126149,78,1,n/a
NDARHN749RW4,117936,83,1,n/a
NDARHN931CJV,124728,76,1,n/a
NDARHR099EWX,120706,176,1,n/a
NDARHR901YLY,149351,79,1,n/a
NDARHX628PC6,176726,77,1,n/a
NDARJB233RL7,121299,79,1,n/a
NDARJC010YYF,137673,78,1,n/a
NDARJC559WW5,115996,78,1,n/a
NDARJE686DJL,182947,77,1,n/a
NDARJF565ZRA,122084,78,1,n/a
NDARJF579EH9,NaN,NaN,0,n/a
NDARJH707GJM,99222,81,1,n/a
NDARJJ277JP3,139000,78,1,n/a
NDARJL861WTP,225035,79,1,n/a
NDARJP146GT9,170294,79,1,n/a
NDARJT615WM7,174081,80,1,n/a
NDARJU787GF5,158193,86,1,n/a
NDARJX258XF0,NaN,NaN,0,n/a
NDARJZ167VEZ,150541,77,1,n/a
