onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
29.984	n/a	14992	seqLearning_start	91	n/a	n/a	8
36.25	n/a	18125	learningBlock_1	31	n/a	n/a	8
36.272	n/a	18136	dot_no1_ON	11	n/a	n/a	8
36.862	n/a	18431	dot_no1_OFF	21	n/a	n/a	8
38.18	n/a	19090	dot_no6_ON	16	n/a	n/a	8
38.76	n/a	19380	dot_no6_OFF	26	n/a	n/a	8
40.08	n/a	20040	dot_no4_ON	14	n/a	n/a	8
40.66	n/a	20330	dot_no4_OFF	24	n/a	n/a	8
41.98	n/a	20990	dot_no2_ON	12	n/a	n/a	8
42.56	n/a	21280	dot_no2_OFF	22	n/a	n/a	8
43.88	n/a	21940	dot_no7_ON	17	n/a	n/a	8
44.46	n/a	22230	dot_no7_OFF	27	n/a	n/a	8
45.78	n/a	22890	dot_no3_ON	13	n/a	n/a	8
46.36	n/a	23180	dot_no3_OFF	23	n/a	n/a	8
47.68	n/a	23840	dot_no8_ON	18	n/a	n/a	8
48.26	n/a	24130	dot_no8_OFF	28	n/a	n/a	8
49.58	n/a	24790	dot_no5_ON	15	n/a	n/a	8
50.16	n/a	25080	dot_no5_OFF	25	n/a	n/a	8
51.48	n/a	25740	dot_no2_ON	12	n/a	n/a	8
52.06	n/a	26030	dot_no2_OFF	22	n/a	n/a	8
53.38	n/a	26690	dot_no7_ON	17	n/a	n/a	8
53.96	n/a	26980	dot_no7_OFF	27	1-6-4-2-7-5-3-8-2-4	1-6-4-2-7-3-8-5-2-7	8
80.684	n/a	40342	learningBlock_2	32	n/a	n/a	8
80.692	n/a	40346	dot_no1_ON	11	n/a	n/a	8
81.282	n/a	40641	dot_no1_OFF	21	n/a	n/a	8
82.602	n/a	41301	dot_no6_ON	16	n/a	n/a	8
83.182	n/a	41591	dot_no6_OFF	26	n/a	n/a	8
84.502	n/a	42251	dot_no4_ON	14	n/a	n/a	8
85.082	n/a	42541	dot_no4_OFF	24	n/a	n/a	8
86.402	n/a	43201	dot_no2_ON	12	n/a	n/a	8
86.982	n/a	43491	dot_no2_OFF	22	n/a	n/a	8
88.302	n/a	44151	dot_no7_ON	17	n/a	n/a	8
88.882	n/a	44441	dot_no7_OFF	27	n/a	n/a	8
90.202	n/a	45101	dot_no3_ON	13	n/a	n/a	8
90.782	n/a	45391	dot_no3_OFF	23	n/a	n/a	8
92.102	n/a	46051	dot_no8_ON	18	n/a	n/a	8
92.682	n/a	46341	dot_no8_OFF	28	n/a	n/a	8
94.002	n/a	47001	dot_no5_ON	15	n/a	n/a	8
94.582	n/a	47291	dot_no5_OFF	25	n/a	n/a	8
95.902	n/a	47951	dot_no2_ON	12	n/a	n/a	8
96.482	n/a	48241	dot_no2_OFF	22	n/a	n/a	8
97.802	n/a	48901	dot_no7_ON	17	n/a	n/a	8
98.382	n/a	49191	dot_no7_OFF	27	1-6-4-3-2-7-8-5-3-7	1-6-4-2-7-3-8-5-2-7	8
121.676	n/a	60838	learningBlock_3	33	n/a	n/a	8
121.682	n/a	60841	dot_no1_ON	11	n/a	n/a	8
122.262	n/a	61131	dot_no1_OFF	21	n/a	n/a	8
123.582	n/a	61791	dot_no6_ON	16	n/a	n/a	8
124.162	n/a	62081	dot_no6_OFF	26	n/a	n/a	8
125.482	n/a	62741	dot_no4_ON	14	n/a	n/a	8
126.072	n/a	63036	dot_no4_OFF	24	n/a	n/a	8
127.394	n/a	63697	dot_no2_ON	12	n/a	n/a	8
127.972	n/a	63986	dot_no2_OFF	22	n/a	n/a	8
129.294	n/a	64647	dot_no7_ON	17	n/a	n/a	8
129.872	n/a	64936	dot_no7_OFF	27	n/a	n/a	8
131.192	n/a	65596	dot_no3_ON	13	n/a	n/a	8
131.772	n/a	65886	dot_no3_OFF	23	n/a	n/a	8
133.092	n/a	66546	dot_no8_ON	18	n/a	n/a	8
133.672	n/a	66836	dot_no8_OFF	28	n/a	n/a	8
134.992	n/a	67496	dot_no5_ON	15	n/a	n/a	8
135.572	n/a	67786	dot_no5_OFF	25	n/a	n/a	8
136.894	n/a	68447	dot_no2_ON	12	n/a	n/a	8
137.472	n/a	68736	dot_no2_OFF	22	n/a	n/a	8
138.792	n/a	69396	dot_no7_ON	17	n/a	n/a	8
139.372	n/a	69686	dot_no7_OFF	27	1-5-2-7-3-8-6-4-3-7	1-6-4-2-7-3-8-5-2-7	8
169.606	n/a	84803	learningBlock_4	34	n/a	n/a	8
169.614	n/a	84807	dot_no1_ON	11	n/a	n/a	8
170.194	n/a	85097	dot_no1_OFF	21	n/a	n/a	8
171.514	n/a	85757	dot_no6_ON	16	n/a	n/a	8
172.094	n/a	86047	dot_no6_OFF	26	n/a	n/a	8
173.414	n/a	86707	dot_no4_ON	14	n/a	n/a	8
173.994	n/a	86997	dot_no4_OFF	24	n/a	n/a	8
175.314	n/a	87657	dot_no2_ON	12	n/a	n/a	8
175.894	n/a	87947	dot_no2_OFF	22	n/a	n/a	8
177.214	n/a	88607	dot_no7_ON	17	n/a	n/a	8
177.804	n/a	88902	dot_no7_OFF	27	n/a	n/a	8
179.124	n/a	89562	dot_no3_ON	13	n/a	n/a	8
179.704	n/a	89852	dot_no3_OFF	23	n/a	n/a	8
181.024	n/a	90512	dot_no8_ON	18	n/a	n/a	8
181.614	n/a	90807	dot_no8_OFF	28	n/a	n/a	8
182.934	n/a	91467	dot_no5_ON	15	n/a	n/a	8
183.514	n/a	91757	dot_no5_OFF	25	n/a	n/a	8
184.834	n/a	92417	dot_no2_ON	12	n/a	n/a	8
185.414	n/a	92707	dot_no2_OFF	22	n/a	n/a	8
186.734	n/a	93367	dot_no7_ON	17	n/a	n/a	8
187.314	n/a	93657	dot_no7_OFF	27	1-6-4-2-7-8-5-3-2-7	1-6-4-2-7-3-8-5-2-7	8
209.846	n/a	104923	learningBlock_5	35	n/a	n/a	8
209.854	n/a	104927	dot_no1_ON	11	n/a	n/a	8
210.434	n/a	105217	dot_no1_OFF	21	n/a	n/a	8
211.754	n/a	105877	dot_no6_ON	16	n/a	n/a	8
212.334	n/a	106167	dot_no6_OFF	26	n/a	n/a	8
213.654	n/a	106827	dot_no4_ON	14	n/a	n/a	8
214.234	n/a	107117	dot_no4_OFF	24	n/a	n/a	8
215.554	n/a	107777	dot_no2_ON	12	n/a	n/a	8
216.134	n/a	108067	dot_no2_OFF	22	n/a	n/a	8
217.454	n/a	108727	dot_no7_ON	17	n/a	n/a	8
218.034	n/a	109017	dot_no7_OFF	27	n/a	n/a	8
219.354	n/a	109677	dot_no3_ON	13	n/a	n/a	8
219.944	n/a	109972	dot_no3_OFF	23	n/a	n/a	8
221.264	n/a	110632	dot_no8_ON	18	n/a	n/a	8
221.844	n/a	110922	dot_no8_OFF	28	n/a	n/a	8
223.164	n/a	111582	dot_no5_ON	15	n/a	n/a	8
223.754	n/a	111877	dot_no5_OFF	25	n/a	n/a	8
225.074	n/a	112537	dot_no2_ON	12	n/a	n/a	8
225.666	n/a	112833	dot_no2_OFF	22	n/a	n/a	8
226.984	n/a	113492	dot_no7_ON	17	n/a	n/a	8
227.566	n/a	113783	dot_no7_OFF	27	1-5-3-2-4-7-8-6-1-7	1-6-4-2-7-3-8-5-2-7	8
257.198	n/a	128599	seqLearning_stop	50	n/a	n/a	8
260.431	n/a	130215.5	boundary	boundary	n/a	n/a	8
