onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
28.066	n/a	14033	seqLearning_start	91	n/a	n/a	8
34.33	n/a	17165	learningBlock_1	31	n/a	n/a	8
34.36	n/a	17180	dot_no1_ON	11	n/a	n/a	8
34.95	n/a	17475	dot_no1_OFF	21	n/a	n/a	8
36.268	n/a	18134	dot_no6_ON	16	n/a	n/a	8
36.848	n/a	18424	dot_no6_OFF	26	n/a	n/a	8
38.168	n/a	19084	dot_no4_ON	14	n/a	n/a	8
38.758	n/a	19379	dot_no4_OFF	24	n/a	n/a	8
40.078	n/a	20039	dot_no2_ON	12	n/a	n/a	8
40.658	n/a	20329	dot_no2_OFF	22	n/a	n/a	8
41.978	n/a	20989	dot_no7_ON	17	n/a	n/a	8
42.558	n/a	21279	dot_no7_OFF	27	n/a	n/a	8
43.878	n/a	21939	dot_no3_ON	13	n/a	n/a	8
44.468	n/a	22234	dot_no3_OFF	23	n/a	n/a	8
45.788	n/a	22894	dot_no8_ON	18	n/a	n/a	8
46.368	n/a	23184	dot_no8_OFF	28	n/a	n/a	8
47.688	n/a	23844	dot_no5_ON	15	n/a	n/a	8
48.268	n/a	24134	dot_no5_OFF	25	n/a	n/a	8
49.588	n/a	24794	dot_no2_ON	12	n/a	n/a	8
50.168	n/a	25084	dot_no2_OFF	22	n/a	n/a	8
51.488	n/a	25744	dot_no7_ON	17	n/a	n/a	8
52.068	n/a	26034	dot_no7_OFF	27	1-6-8-4-5-7-3-2-7-2	1-6-4-2-7-3-8-5-2-7	8
114.97	n/a	57485	learningBlock_2	32	n/a	n/a	8
114.978	n/a	57489	dot_no1_ON	11	n/a	n/a	8
115.558	n/a	57779	dot_no1_OFF	21	n/a	n/a	8
116.878	n/a	58439	dot_no6_ON	16	n/a	n/a	8
117.458	n/a	58729	dot_no6_OFF	26	n/a	n/a	8
118.778	n/a	59389	dot_no4_ON	14	n/a	n/a	8
119.358	n/a	59679	dot_no4_OFF	24	n/a	n/a	8
120.678	n/a	60339	dot_no2_ON	12	n/a	n/a	8
121.258	n/a	60629	dot_no2_OFF	22	n/a	n/a	8
122.578	n/a	61289	dot_no7_ON	17	n/a	n/a	8
123.168	n/a	61584	dot_no7_OFF	27	n/a	n/a	8
124.488	n/a	62244	dot_no3_ON	13	n/a	n/a	8
125.068	n/a	62534	dot_no3_OFF	23	n/a	n/a	8
126.388	n/a	63194	dot_no8_ON	18	n/a	n/a	8
126.968	n/a	63484	dot_no8_OFF	28	n/a	n/a	8
128.288	n/a	64144	dot_no5_ON	15	n/a	n/a	8
128.868	n/a	64434	dot_no5_OFF	25	n/a	n/a	8
130.188	n/a	65094	dot_no2_ON	12	n/a	n/a	8
130.768	n/a	65384	dot_no2_OFF	22	n/a	n/a	8
132.088	n/a	66044	dot_no7_ON	17	n/a	n/a	8
132.668	n/a	66334	dot_no7_OFF	27	6-4-2-7-5-8-3-1-8-7	1-6-4-2-7-3-8-5-2-7	8
171.548	n/a	85774	learningBlock_3	33	n/a	n/a	8
171.556	n/a	85778	dot_no1_ON	11	n/a	n/a	8
172.136	n/a	86068	dot_no1_OFF	21	n/a	n/a	8
173.456	n/a	86728	dot_no6_ON	16	n/a	n/a	8
174.036	n/a	87018	dot_no6_OFF	26	n/a	n/a	8
175.356	n/a	87678	dot_no4_ON	14	n/a	n/a	8
175.936	n/a	87968	dot_no4_OFF	24	n/a	n/a	8
177.256	n/a	88628	dot_no2_ON	12	n/a	n/a	8
177.836	n/a	88918	dot_no2_OFF	22	n/a	n/a	8
179.156	n/a	89578	dot_no7_ON	17	n/a	n/a	8
179.736	n/a	89868	dot_no7_OFF	27	n/a	n/a	8
181.056	n/a	90528	dot_no3_ON	13	n/a	n/a	8
181.636	n/a	90818	dot_no3_OFF	23	n/a	n/a	8
182.956	n/a	91478	dot_no8_ON	18	n/a	n/a	8
183.536	n/a	91768	dot_no8_OFF	28	n/a	n/a	8
184.856	n/a	92428	dot_no5_ON	15	n/a	n/a	8
185.436	n/a	92718	dot_no5_OFF	25	n/a	n/a	8
186.756	n/a	93378	dot_no2_ON	12	n/a	n/a	8
187.336	n/a	93668	dot_no2_OFF	22	n/a	n/a	8
188.656	n/a	94328	dot_no7_ON	17	n/a	n/a	8
189.236	n/a	94618	dot_no7_OFF	27	1-6-4-8-7-2-3-5-8-2	1-6-4-2-7-3-8-5-2-7	8
241.108	n/a	120554	learningBlock_4	34	n/a	n/a	8
241.116	n/a	120558	dot_no1_ON	11	n/a	n/a	8
241.696	n/a	120848	dot_no1_OFF	21	n/a	n/a	8
243.016	n/a	121508	dot_no6_ON	16	n/a	n/a	8
243.596	n/a	121798	dot_no6_OFF	26	n/a	n/a	8
244.914	n/a	122457	dot_no4_ON	14	n/a	n/a	8
245.496	n/a	122748	dot_no4_OFF	24	n/a	n/a	8
246.816	n/a	123408	dot_no2_ON	12	n/a	n/a	8
247.394	n/a	123697	dot_no2_OFF	22	n/a	n/a	8
248.714	n/a	124357	dot_no7_ON	17	n/a	n/a	8
249.294	n/a	124647	dot_no7_OFF	27	n/a	n/a	8
250.616	n/a	125308	dot_no3_ON	13	n/a	n/a	8
251.194	n/a	125597	dot_no3_OFF	23	n/a	n/a	8
252.514	n/a	126257	dot_no8_ON	18	n/a	n/a	8
253.094	n/a	126547	dot_no8_OFF	28	n/a	n/a	8
254.414	n/a	127207	dot_no5_ON	15	n/a	n/a	8
255.004	n/a	127502	dot_no5_OFF	25	n/a	n/a	8
256.326	n/a	128163	dot_no2_ON	12	n/a	n/a	8
256.914	n/a	128457	dot_no2_OFF	22	n/a	n/a	8
258.234	n/a	129117	dot_no7_ON	17	n/a	n/a	8
258.816	n/a	129408	dot_no7_OFF	27	1-6-4-2-7-3-5-8-8-7	1-6-4-2-7-3-8-5-2-7	8
286.646	n/a	143323	learningBlock_5	35	n/a	n/a	8
286.654	n/a	143327	dot_no1_ON	11	n/a	n/a	8
287.234	n/a	143617	dot_no1_OFF	21	n/a	n/a	8
288.554	n/a	144277	dot_no6_ON	16	n/a	n/a	8
289.134	n/a	144567	dot_no6_OFF	26	n/a	n/a	8
290.454	n/a	145227	dot_no4_ON	14	n/a	n/a	8
291.034	n/a	145517	dot_no4_OFF	24	n/a	n/a	8
292.354	n/a	146177	dot_no2_ON	12	n/a	n/a	8
292.934	n/a	146467	dot_no2_OFF	22	n/a	n/a	8
294.254	n/a	147127	dot_no7_ON	17	n/a	n/a	8
