Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC349YUC,128971,79,1,n/a
NDARAC350BZ0,140073,79,1,n/a
NDARAD615WLJ,127826,69,1,n/a
NDARAG584XLU,210880,81,1,n/a
NDARAH503YG1,131967,69,1,n/a
NDARAX272ZJL,119796,77,1,n/a
NDARAX283MAK,140659,75,1,n/a
NDARAX887JRN,196222,80,1,n/a
NDARAY461TZZ,117276,77,1,n/a
NDARBC734UVY,176121,90,1,n/a
NDARBJ482HJL,120026,111,1,n/a
NDARBL444FBA,120007,77,1,n/a
NDARBR128UFP,132127,153,1,n/a
NDARBT640EBN,114779,76,1,n/a
NDARBU098PJT,144393,77,1,n/a
NDARBU532YXZ,157664,92,1,n/a
NDARBU928LV0,125512,76,1,n/a
NDARBV059CGE,141833,80,1,n/a
NDARBV167RMU,237453,81,1,n/a
NDARBV577EE0,147218,79,1,n/a
NDARBZ913ZB9,140351,78,1,n/a
NDARCC140AAK,173458,80,1,n/a
NDARCF052AE0,125715,82,1,n/a
NDARCG037CX4,118657,76,1,n/a
NDARCG947ZC0,211757,76,1,n/a
NDARCH001CN2,119151,77,1,n/a
NDARCM826PV9,122375,72,1,n/a
NDARCU001ZN7,93207,77,1,n/a
NDARCW497XW2,197168,86,1,n/a
NDARCX053GU5,122284,87,1,n/a
NDARCZ915NC1,153507,77,1,n/a
NDARDA665DRH,246444,104,1,n/a
NDARDE597GKQ,118938,77,1,n/a
NDARDF568GL5,264155,74,1,n/a
NDARDJ092YKH,142193,82,1,n/a
NDARDK197BHM,167646,76,1,n/a
NDARDL129FV3,118803,77,1,n/a
NDARDM118LR6,120871,74,1,n/a
NDARDM419DLQ,92040,92,1,n/a
NDARDN393BJH,134496,76,1,n/a
NDARDN489EXJ,118853,76,1,n/a
NDARDN924BV2,209780,79,1,n/a
NDARDR458MR7,150694,69,1,n/a
NDARDU760YZC,119334,81,1,n/a
NDARDV222JZ6,200289,77,1,n/a
NDARDX451ZGM,189108,84,1,n/a
NDARDX857DLB,201316,95,1,n/a
NDARDX872VH6,183063,78,1,n/a
NDARDY714NV9,278830,84,1,n/a
NDARDZ321FMY,215688,113,1,n/a
NDARDZ627XFA,187367,69,1,n/a
NDAREC647MKW,138693,75,1,n/a
NDAREC648WEL,116367,81,1,n/a
NDAREF888EVV,506172,161,1,n/a
NDAREG408DJ5,120256,102,1,n/a
NDAREG930XPP,160462,93,1,n/a
NDAREH852JE0,150163,80,1,n/a
NDAREK255DEE,146982,75,1,n/a
NDAREL164JM1,155477,73,1,n/a
NDAREM703YFD,129683,75,1,n/a
NDAREN667YTZ,139752,82,1,n/a
NDAREU591YYA,126509,80,1,n/a
NDAREV617HAP,124598,84,1,n/a
NDAREW201WD9,138050,77,1,n/a
NDAREW671HZW,138435,74,1,n/a
NDAREX065KJU,179636,75,1,n/a
NDAREX336AC1,159899,72,1,n/a
NDARFA233CUK,214003,80,1,n/a
NDARFA811KTX,115458,77,1,n/a
NDARFB506UJ3,101440,78,1,n/a
NDARFJ179MG0,131809,78,1,n/a
NDARFJ803JF7,233207,77,1,n/a
NDARFK027LB0,135886,94,1,n/a
NDARFM619GTV,128167,79,1,n/a
NDARFN553LUV,158210,79,1,n/a
NDARFP909LY1,235654,131,1,n/a
NDARFR820KFF,135638,80,1,n/a
NDARFR849NTP,119588,79,1,n/a
NDARFT964EU8,118459,78,1,n/a
NDARFV061AR5,119830,81,1,n/a
NDARFW578RU9,180334,77,1,n/a
NDARGA507DCC,232831,85,1,n/a
NDARGB000CW8,135769,90,1,n/a
NDARGG539YGN,286291,87,1,n/a
NDARGH074MU6,122951,78,1,n/a
NDARGK608LJ8,295129,82,1,n/a
NDARGK786DWR,191445,80,1,n/a
NDARGL105JJ7,142047,74,1,n/a
NDARGR358FGC,166763,101,1,n/a
NDARGU395RFP,115815,76,1,n/a
NDARGX443CEU,135764,74,1,n/a
NDARGY580WWL,142573,161,1,n/a
NDARGZ282DLD,313299,81,1,n/a
NDARHE199NGL,125215,117,1,n/a
NDARHG152GZC,160212,84,1,n/a
NDARHG188YE9,407573,158,1,n/a
NDARHG294AFG,155008,83,1,n/a
NDARHK526BY1,164025,90,1,n/a
NDARHN749RW4,122272,87,1,n/a
NDARHN931CJV,102779,72,1,n/a
NDARHR099EWX,156128,79,1,n/a
NDARHR901YLY,250504,82,1,n/a
NDARHX628PC6,148995,78,1,n/a
NDARJB233RL7,118393,81,1,n/a
NDARJC010YYF,476227,158,1,n/a
NDARJC559WW5,122642,78,1,n/a
NDARJE686DJL,267256,78,1,n/a
NDARJF565ZRA,133730,74,1,n/a
NDARJF579EH9,162125,77,1,n/a
NDARJH707GJM,402344,167,1,n/a
NDARJJ277JP3,372365,73,1,n/a
NDARJL861WTP,132266,76,1,n/a
NDARJP146GT9,264304,85,1,n/a
NDARJT615WM7,129277,76,1,n/a
NDARJU787GF5,121318,88,1,n/a
NDARJX258XF0,1345301,72,1,n/a
NDARJZ167VEZ,138335,78,1,n/a
NDARKA958FAH,139804,78,1,n/a
NDARKB290YNY,148006,79,1,n/a
NDARKE604RXR,124324,68,1,n/a
NDARKF442GZ5,282870,113,1,n/a
NDARKG460MWV,132834,75,1,n/a
NDARKG594WKT,245205,82,1,n/a
NDARKJ322ELL,145586,90,1,n/a
NDARKL327YDQ,162880,79,1,n/a
NDARKM476GFK,124945,72,1,n/a
NDARKM605AXX,117951,75,1,n/a
NDARKM784VA7,118518,94,1,n/a
NDARKN633WZA,149667,76,1,n/a
NDARKN988BRP,118043,76,1,n/a
NDARKR155ME9,131498,66,1,n/a
NDARKW010CT2,188455,80,1,n/a
NDARKW383ZPF,229803,80,1,n/a
NDARKW521EMY,137452,84,1,n/a
NDARKX528PH3,350699,158,1,n/a
NDARKX788PHG,106705,80,1,n/a
NDARKZ479FC8,137502,78,1,n/a
NDARLD738DUM,117779,77,1,n/a
NDARLE417FRX,140404,77,1,n/a
NDARLF446MT5,321476,155,1,n/a
NDARLG154ZA3,118941,80,1,n/a
NDARLH881FBD,188803,77,1,n/a
NDARLJ148JH2,126133,78,1,n/a
NDARLJ334YD0,120093,77,1,n/a
NDARLK551KXD,208302,83,1,n/a
NDARLP246NT6,931871,78,1,n/a
NDARLR620FW6,164904,81,1,n/a
NDARLU111UYF,116927,76,1,n/a
NDARLY483UNZ,123488,77,1,n/a
NDARMA449YB6,92373,81,1,n/a
NDARMA584EM0,138594,74,1,n/a
NDARMB216LA6,253531,79,1,n/a
NDARMC325JCN,120415,75,1,n/a
NDARME880JD7,146089,82,1,n/a
NDARMF508PA2,119546,78,1,n/a
NDARMF939FNX,350157,86,1,n/a
NDARMJ495DE0,126588,85,1,n/a
NDARMN302YAV,209685,79,1,n/a
NDARMP784KKE,125366,90,1,n/a
NDARMT661WCR,158590,77,1,n/a
NDARMT882AWE,150821,84,1,n/a
NDARMV575DC1,122790,79,1,n/a
NDARMV822KWR,NaN,NaN,0,n/a
NDARNA335GX2,349905,80,1,n/a
NDARNE196LV0,149868,154,1,n/a
NDARNF341BNN,91551,69,1,n/a
NDARNK005BRN,215203,83,1,n/a
NDARNK055HVH,167013,82,1,n/a
NDARNK241ZXA,122581,76,1,n/a
NDARNM147CG2,283556,84,1,n/a
NDARNN164EA6,224801,84,1,n/a
NDARNT151UN1,116247,73,1,n/a
NDARNZ792HBN,113871,84,1,n/a
NDARPA570LBF,238204,80,1,n/a
NDARPG134TF1,119104,72,1,n/a
NDARPH176EWC,237130,83,1,n/a
NDARPH513LP3,257804,81,1,n/a
NDARPJ832WL6,167289,78,1,n/a
NDARPK300HMV,217483,110,1,n/a
NDARPL201YL4,144957,123,1,n/a
NDARPT007UXR,256605,81,1,n/a
NDARPV303LAX,124693,76,1,n/a
NDARRA719CPH,NaN,NaN,0,n/a
NDARRA933RLX,119501,77,1,n/a
NDARRB338YZ0,273606,95,1,n/a
NDARRC016UZE,250228,81,1,n/a
NDARRC295CHW,92584,77,1,n/a
NDARRC355BM6,121381,95,1,n/a
NDARRE445RHR,282791,97,1,n/a
NDARRF180JBU,176937,76,1,n/a
NDARRK038CBD,160322,92,1,n/a
NDARRL315KV3,665721,91,1,n/a
NDARRP384BVX,422910,161,1,n/a
NDARRV941EAC,118695,95,1,n/a
NDARRW680PHD,138136,77,1,n/a
NDARRY097FUT,147331,80,1,n/a
NDARRY215CXQ,135989,78,1,n/a
NDARRY768ZH3,112925,84,1,n/a
NDARTA819MF0,126742,83,1,n/a
NDARTB213ML4,201882,78,1,n/a
NDARTB755MF5,135597,76,1,n/a
NDARTC227AXA,128044,84,1,n/a
NDARTC652JK4,347911,80,1,n/a
NDARTE773XJ5,227579,95,1,n/a
NDARTG679NKQ,128128,83,1,n/a
NDARTH930FNK,413611,186,1,n/a
NDARTJ433TB5,290866,163,1,n/a
NDARTM562NEW,116856,73,1,n/a
NDARTN173MXV,216455,77,1,n/a
NDARTN400TB1,132225,80,1,n/a
NDARTV525XC0,146417,78,1,n/a
NDARTY146DKE,267203,92,1,n/a
NDARTY225EWV,124972,85,1,n/a
NDARUB231LHN,133911,82,1,n/a
NDARUK329RUU,133194,79,1,n/a
NDARUM009GEZ,152742,77,1,n/a
NDARUT233WU9,198915,77,1,n/a
NDARUT470BM4,115816,79,1,n/a
NDARUT891XYJ,98859,78,1,n/a
NDARUU615WPR,188308,77,1,n/a
NDARUV621PB0,162810,76,1,n/a
NDARVB012UWL,155491,53,1,n/a
NDARVB151GXF,117971,80,1,n/a
NDARVC310XV2,122605,109,1,n/a
NDARVC518NWG,165673,76,1,n/a
NDARVC964LX0,130148,85,1,n/a
NDARVH033CA4,117322,76,1,n/a
NDARVL190JA8,154536,81,1,n/a
NDARVL729TT5,120458,75,1,n/a
NDARVP953BBF,175142,75,1,n/a
NDARVX547MA0,127363,78,1,n/a
NDARVX856RHN,188950,83,1,n/a
NDARWB457JU6,144007,72,1,n/a
NDARWC174VE6,287811,84,1,n/a
NDARWC801CB5,268666,85,1,n/a
NDARWJ414WB8,133458,106,1,n/a
NDARWJ621JRZ,213272,74,1,n/a
NDARWJ671YX5,126877,100,1,n/a
NDARWN691CG7,135737,76,1,n/a
NDARWP732GD1,129940,78,1,n/a
NDARWR247CE1,119467,77,1,n/a
NDARWT086XMF,126917,86,1,n/a
NDARWU018VDB,249730,78,1,n/a
NDARWX711LBK,174101,75,1,n/a
NDARXF497LYF,395922,151,1,n/a
NDARXG646PM9,151904,76,1,n/a
NDARXL023NG9,121152,85,1,n/a
NDARXM571XCC,164740,79,1,n/a
NDARXR123PFR,143198,79,1,n/a
NDARXT222XYH,138933,98,1,n/a
NDARXV094ZHH,460260,199,1,n/a
NDARXV294YRJ,235856,85,1,n/a
NDARXY532ZTT,367218,168,1,n/a
NDARYA030ZG7,128203,78,1,n/a
NDARYE850ZVD,128677,77,1,n/a
NDARYF085LZQ,117331,91,1,n/a
NDARYH182BBV,140807,67,1,n/a
NDARYJ638RTN,116759,82,1,n/a
NDARYL771XDP,165587,83,1,n/a
NDARYM277DEA,128779,77,1,n/a
NDARYM994YF0,262705,83,1,n/a
NDARYN254VW6,473695,167,1,n/a
NDARYU120NDA,118283,93,1,n/a
NDARYU575CE2,120354,82,1,n/a
NDARYY664KHF,116373,79,1,n/a
NDARYY694NE7,235329,91,1,n/a
NDARZC344VH2,122454,83,1,n/a
NDARZE963MEU,94837,77,1,n/a
NDARZN677EYE,267180,81,1,n/a
NDARZT096AUP,153236,74,1,n/a
NDARZT199MF6,240160,75,1,n/a
NDARZT940RZG,134892,77,1,n/a
NDARZT957CWG,496968,159,1,n/a
NDARZW873DN3,223215,78,1,n/a
NDARZY101JNB,412523,134,1,n/a
NDARFB757VY3,NaN,NaN,0,n/a
NDARJJ389CP2,NaN,NaN,0,n/a
NDARLZ986JLL,NaN,NaN,0,n/a
NDARPH923FN7,NaN,NaN,0,n/a
NDARTC707KPU,NaN,NaN,0,n/a
NDARVN883AU2,NaN,NaN,0,n/a
NDARWG911DZG,NaN,NaN,0,n/a
NDARZJ598BK0,NaN,NaN,0,n/a
NDARAD232HVV,NaN,NaN,0,n/a
NDARBB118UDB,NaN,NaN,0,n/a
NDARBC296PLU,NaN,NaN,0,n/a
NDARBL935ZUA,NaN,NaN,0,n/a
NDARBT607PZL,NaN,NaN,0,n/a
NDARCW946WNE,NaN,NaN,0,n/a
NDARDE283PLC,NaN,NaN,0,n/a
NDARDG929LYJ,NaN,NaN,0,n/a
NDAREN242VPZ,NaN,NaN,0,n/a
NDARFW140WFX,NaN,NaN,0,n/a
NDARGY771DL8,NaN,NaN,0,n/a
NDARHL164JHH,NaN,NaN,0,n/a
NDARHT095YB4,NaN,NaN,0,n/a
NDARKN509RP9,NaN,NaN,0,n/a
NDARKZ312XR1,NaN,NaN,0,n/a
NDARLN961XGP,NaN,NaN,0,n/a
NDARMC774PRM,NaN,NaN,0,n/a
NDARNA856AY1,NaN,NaN,0,n/a
NDARNJ633HHX,NaN,NaN,0,n/a
NDARNT043XGH,NaN,NaN,0,n/a
NDARPD346FCN,NaN,NaN,0,n/a
NDARPW915RGD,NaN,NaN,0,n/a
NDARRA537FWW,NaN,NaN,0,n/a
NDARRV837BZQ,NaN,NaN,0,n/a
NDARRY268AF2,NaN,NaN,0,n/a
NDARRY785GLM,NaN,NaN,0,n/a
NDARTC794GZ5,NaN,NaN,0,n/a
NDARVB538ZGJ,NaN,NaN,0,n/a
NDARVC350WVG,NaN,NaN,0,n/a
NDARWH725TXP,NaN,NaN,0,n/a
NDARWJ064WYP,NaN,NaN,0,n/a
NDARWW480TU2,NaN,NaN,0,n/a
NDARWX051KEV,NaN,NaN,0,n/a
NDARWZ346RV4,NaN,NaN,0,n/a
NDARXF358XGE,NaN,NaN,0,n/a
NDARYF272EDC,NaN,NaN,0,n/a
NDARYM586MYN,NaN,NaN,0,n/a
NDARYN174NPH,NaN,NaN,0,n/a
NDARYN595JMA,NaN,NaN,0,n/a
NDARYX592YYR,NaN,NaN,0,n/a
NDARZG690NHH,NaN,NaN,0,n/a
