Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDAREH852JE0,98126,24,1,n/a
NDAREK255DEE,80919,12,1,n/a
NDAREL164JM1,79443,41,1,n/a
NDAREM703YFD,NaN,NaN,0,n/a
NDAREN667YTZ,NaN,NaN,0,n/a
NDAREU591YYA,NaN,NaN,0,n/a
NDAREV617HAP,NaN,NaN,0,n/a
NDAREW201WD9,86069,11,1,n/a
NDAREW671HZW,NaN,NaN,0,n/a
NDAREX065KJU,NaN,NaN,0,n/a
NDAREX336AC1,98701,9,1,n/a
NDARFA233CUK,108601,25,1,n/a
NDARFA811KTX,NaN,NaN,0,n/a
NDARFB506UJ3,NaN,NaN,0,n/a
NDARFJ179MG0,NaN,NaN,0,n/a
NDARFJ803JF7,NaN,NaN,0,n/a
NDARFK027LB0,NaN,NaN,0,n/a
NDARFM619GTV,85602,39,1,n/a
NDARFN553LUV,93445,35,1,n/a
NDARFP909LY1,NaN,NaN,0,n/a
NDARFR820KFF,77567,17,1,n/a
NDARFR849NTP,79046,22,1,n/a
NDARFT964EU8,80594,24,1,n/a
NDARFV061AR5,NaN,NaN,0,n/a
NDARFW578RU9,NaN,NaN,0,n/a
NDARGA507DCC,81126,38,1,n/a
NDARGB000CW8,NaN,NaN,0,n/a
NDARGG539YGN,122120,13,1,n/a
NDARGH074MU6,81292,41,1,n/a
NDARGK608LJ8,NaN,NaN,0,n/a
NDARGK786DWR,NaN,NaN,0,n/a
NDARGL105JJ7,85244,16,1,n/a
NDARGR358FGC,86001,29,1,n/a
NDARGU395RFP,82394,25,1,n/a
NDARGX443CEU,77993,14,1,n/a
NDARGY580WWL,NaN,NaN,0,n/a
NDARGZ282DLD,NaN,NaN,0,n/a
NDARHE199NGL,NaN,NaN,0,n/a
NDARHG152GZC,81868,32,1,n/a
NDARHG188YE9,122127,10,1,n/a
NDARHG294AFG,87302,20,1,n/a
NDARHK526BY1,NaN,NaN,0,n/a
NDARHN749RW4,NaN,NaN,0,n/a
NDARHN931CJV,139753,14,1,n/a
NDARHR099EWX,NaN,NaN,0,n/a
NDARHR901YLY,NaN,NaN,0,n/a
NDARHX628PC6,129502,35,1,n/a
NDARJB233RL7,78818,23,1,n/a
NDARJC010YYF,107351,26,1,n/a
NDARJC559WW5,NaN,NaN,0,n/a
NDARJE686DJL,110701,18,1,n/a
NDARJF565ZRA,92451,23,1,n/a
NDARJF579EH9,NaN,NaN,0,n/a
NDARJH707GJM,NaN,NaN,0,n/a
NDARJJ277JP3,216128,20,1,n/a
NDARJL861WTP,128627,20,1,n/a
NDARJP146GT9,115776,19,1,n/a
NDARJT615WM7,84376,15,1,n/a
NDARJU787GF5,81990,16,1,n/a
NDARJX258XF0,79820,19,1,n/a
NDARJZ167VEZ,NaN,NaN,0,n/a
NDARKA958FAH,NaN,NaN,0,n/a
NDARKB290YNY,NaN,NaN,0,n/a
NDARKE604RXR,93142,10,1,n/a
NDARKF442GZ5,NaN,NaN,0,n/a
NDARKG460MWV,80362,14,1,n/a
NDARKG594WKT,83600,26,1,n/a
NDARKJ322ELL,NaN,NaN,0,n/a
NDARKL327YDQ,108551,35,1,n/a
NDARKM476GFK,120026,13,1,n/a
NDARKM605AXX,NaN,NaN,0,n/a
NDARKM784VA7,NaN,NaN,0,n/a
NDARKN633WZA,103051,30,1,n/a
NDARKN988BRP,NaN,NaN,0,n/a
NDARKR155ME9,85288,11,1,n/a
NDARKW010CT2,133002,22,1,n/a
NDARKW383ZPF,81976,24,1,n/a
NDARKW521EMY,79970,11,1,n/a
NDARKX528PH3,110352,14,1,n/a
NDARKX788PHG,NaN,NaN,0,n/a
NDARKZ479FC8,144503,16,1,n/a
NDARLD738DUM,79721,31,1,n/a
NDARLE417FRX,94218,25,1,n/a
NDARLF446MT5,114676,31,1,n/a
NDARLG154ZA3,77969,38,1,n/a
NDARLH881FBD,110726,30,1,n/a
NDARLJ148JH2,79394,32,1,n/a
NDARLJ334YD0,78518,17,1,n/a
NDARLK551KXD,NaN,NaN,0,n/a
NDARLP246NT6,NaN,NaN,0,n/a
NDARLR620FW6,82242,30,1,n/a
NDARLU111UYF,85416,24,1,n/a
NDARLY483UNZ,81969,32,1,n/a
NDARMA449YB6,73393,31,1,n/a
NDARMA584EM0,NaN,NaN,0,n/a
NDARMB216LA6,116176,26,1,n/a
NDARMC325JCN,84491,13,1,n/a
NDARME880JD7,80441,17,1,n/a
NDARMF508PA2,80445,20,1,n/a
NDARMF939FNX,NaN,NaN,0,n/a
NDARMJ495DE0,85741,24,1,n/a
NDARMN302YAV,NaN,NaN,0,n/a
NDARMP784KKE,NaN,NaN,0,n/a
NDARMT661WCR,103626,25,1,n/a
NDARMT882AWE,NaN,NaN,0,n/a
NDARMV575DC1,79566,20,1,n/a
NDARMV822KWR,88377,18,1,n/a
NDARNA335GX2,88426,14,1,n/a
NDARNE196LV0,77542,25,1,n/a
NDARNF341BNN,NaN,NaN,0,n/a
NDARNK005BRN,96251,25,1,n/a
NDARNK055HVH,98715,19,1,n/a
NDARNK241ZXA,NaN,NaN,0,n/a
NDARNM147CG2,82674,15,1,n/a
NDARNN164EA6,NaN,NaN,0,n/a
NDARNT151UN1,86820,10,1,n/a
NDARNZ792HBN,96917,10,1,n/a
NDARPA570LBF,NaN,NaN,0,n/a
NDARPG134TF1,81196,19,1,n/a
NDARPH176EWC,NaN,NaN,0,n/a
NDARPH513LP3,95626,39,1,n/a
NDARPJ832WL6,96527,22,1,n/a
NDARPK300HMV,87652,17,1,n/a
NDARPL201YL4,NaN,NaN,0,n/a
NDARPT007UXR,NaN,NaN,0,n/a
NDARPV303LAX,80846,13,1,n/a
NDARRA719CPH,125028,20,1,n/a
NDARRA933RLX,81494,31,1,n/a
NDARRB338YZ0,102902,25,1,n/a
NDARRC016UZE,109052,18,1,n/a
NDARRC295CHW,71694,24,1,n/a
NDARRC355BM6,NaN,NaN,0,n/a
NDARRE445RHR,NaN,NaN,0,n/a
NDARRF180JBU,93126,40,1,n/a
NDARRK038CBD,85042,27,1,n/a
NDARRL315KV3,NaN,NaN,0,n/a
NDARRP384BVX,112302,26,1,n/a
NDARRV941EAC,NaN,NaN,0,n/a
NDARRW680PHD,96642,23,1,n/a
NDARRY097FUT,NaN,NaN,0,n/a
NDARRY215CXQ,NaN,NaN,0,n/a
NDARRY768ZH3,NaN,NaN,0,n/a
NDARTA819MF0,85192,20,1,n/a
NDARTB213ML4,135902,27,1,n/a
NDARTB755MF5,NaN,NaN,0,n/a
NDARTC227AXA,83917,12,1,n/a
NDARTC652JK4,78794,28,1,n/a
NDARTE773XJ5,NaN,NaN,0,n/a
NDARTG679NKQ,133002,30,1,n/a
NDARTH930FNK,90376,17,1,n/a
NDARTJ433TB5,NaN,NaN,0,n/a
NDARTM562NEW,NaN,NaN,0,n/a
NDARTN173MXV,117877,20,1,n/a
NDARTN400TB1,83218,28,1,n/a
NDARTV525XC0,84692,24,1,n/a
NDARTY146DKE,112102,18,1,n/a
NDARTY225EWV,134377,16,1,n/a
NDARUB231LHN,80919,10,1,n/a
NDARUK329RUU,78868,34,1,n/a
NDARUM009GEZ,82850,43,1,n/a
NDARUT233WU9,96175,25,1,n/a
NDARUT470BM4,76995,43,1,n/a
NDARUT891XYJ,84451,39,1,n/a
NDARUU615WPR,116200,24,1,n/a
NDARUV621PB0,105553,22,1,n/a
NDARVB012UWL,88802,11,1,n/a
NDARVB151GXF,82069,24,1,n/a
NDARVC310XV2,NaN,NaN,0,n/a
NDARVC518NWG,NaN,NaN,0,n/a
NDARVC964LX0,131776,14,1,n/a
NDARVH033CA4,83514,18,1,n/a
NDARVL190JA8,NaN,NaN,0,n/a
NDARVL729TT5,81720,11,1,n/a
NDARVP953BBF,NaN,NaN,0,n/a
NDARVX547MA0,NaN,NaN,0,n/a
NDARVX856RHN,NaN,NaN,0,n/a
NDARWB457JU6,NaN,NaN,0,n/a
NDARWC174VE6,114352,49,1,n/a
NDARWC801CB5,NaN,NaN,0,n/a
NDARWJ414WB8,83494,26,1,n/a
NDARWJ621JRZ,NaN,NaN,0,n/a
NDARWJ671YX5,92717,20,1,n/a
NDARWN691CG7,70666,25,1,n/a
NDARWP732GD1,110502,31,1,n/a
NDARWR247CE1,NaN,NaN,0,n/a
NDARWT086XMF,NaN,NaN,0,n/a
NDARWU018VDB,NaN,NaN,0,n/a
NDARWX711LBK,85144,12,1,n/a
NDARXF497LYF,NaN,NaN,0,n/a
NDARXG646PM9,78722,22,1,n/a
NDARXL023NG9,121686,15,1,n/a
NDARXM571XCC,79896,30,1,n/a
NDARXR123PFR,NaN,NaN,0,n/a
NDARXT222XYH,88118,15,1,n/a
NDARXV094ZHH,132202,28,1,n/a
NDARXV294YRJ,NaN,NaN,0,n/a
NDARXY532ZTT,116277,18,1,n/a
NDARYA030ZG7,NaN,NaN,0,n/a
NDARYE850ZVD,NaN,NaN,0,n/a
NDARYF085LZQ,78271,34,1,n/a
NDARYH182BBV,NaN,NaN,0,n/a
NDARYJ638RTN,NaN,NaN,0,n/a
NDARYL771XDP,82693,25,1,n/a
NDARYM277DEA,83571,23,1,n/a
NDARYM994YF0,117977,23,1,n/a
NDARYN254VW6,118352,19,1,n/a
NDARYU120NDA,84090,26,1,n/a
NDARYU575CE2,NaN,NaN,0,n/a
NDARYY664KHF,NaN,NaN,0,n/a
NDARYY694NE7,97401,19,1,n/a
NDARZC344VH2,81342,28,1,n/a
NDARZE963MEU,NaN,NaN,0,n/a
NDARZN677EYE,82376,32,1,n/a
NDARZT096AUP,134552,31,1,n/a
NDARZT199MF6,92538,22,1,n/a
NDARZT940RZG,NaN,NaN,0,n/a
NDARZT957CWG,114202,23,1,n/a
NDARZW873DN3,80626,38,1,n/a
NDARZY101JNB,87148,17,1,n/a
NDARFB757VY3,79295,12,1,n/a
NDARJJ389CP2,NaN,NaN,0,n/a
NDARLZ986JLL,NaN,NaN,0,n/a
NDARPH923FN7,83776,19,1,n/a
NDARTC707KPU,95175,16,1,n/a
NDARVN883AU2,NaN,NaN,0,n/a
NDARWG911DZG,126627,9,1,n/a
NDARZJ598BK0,88595,15,1,n/a
NDARAD232HVV,NaN,NaN,0,n/a
NDARBB118UDB,528898,24,1,n/a
NDARBC296PLU,98992,11,1,n/a
NDARBL935ZUA,NaN,NaN,0,n/a
NDARBT607PZL,98287,34,1,n/a
NDARCW946WNE,106731,18,1,n/a
NDARDE283PLC,567827,34,1,n/a
NDARDG929LYJ,270153,29,1,n/a
NDAREN242VPZ,NaN,NaN,0,n/a
NDARFW140WFX,NaN,NaN,0,n/a
NDARGY771DL8,NaN,NaN,0,n/a
NDARHL164JHH,NaN,NaN,0,n/a
NDARHT095YB4,125251,11,1,n/a
NDARKN509RP9,NaN,NaN,0,n/a
NDARKZ312XR1,NaN,NaN,0,n/a
NDARLN961XGP,NaN,NaN,0,n/a
NDARMC774PRM,NaN,NaN,0,n/a
NDARNA856AY1,NaN,NaN,0,n/a
NDARNJ633HHX,371868,44,1,n/a
NDARNT043XGH,NaN,NaN,0,n/a
NDARPD346FCN,NaN,NaN,0,n/a
NDARPW915RGD,115652,17,1,n/a
NDARRA537FWW,NaN,NaN,0,n/a
NDARRV837BZQ,NaN,NaN,0,n/a
NDARRY268AF2,95368,25,1,n/a
NDARRY785GLM,109338,14,1,n/a
NDARTC794GZ5,NaN,NaN,0,n/a
NDARVB538ZGJ,237135,12,1,n/a
NDARVC350WVG,NaN,NaN,0,n/a
NDARWH725TXP,114670,25,1,n/a
NDARWJ064WYP,95092,13,1,n/a
NDARWW480TU2,NaN,NaN,0,n/a
NDARWX051KEV,NaN,NaN,0,n/a
NDARWZ346RV4,NaN,NaN,0,n/a
NDARXF358XGE,NaN,NaN,0,n/a
NDARYF272EDC,316092,14,1,n/a
NDARYM586MYN,NaN,NaN,0,n/a
NDARYN174NPH,NaN,NaN,0,n/a
NDARYN595JMA,98085,19,1,n/a
NDARYX592YYR,357493,15,1,n/a
NDARZG690NHH,94130,27,1,n/a
