Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC349YUC,82663,4,1,n/a
NDARAC350BZ0,83208,4,1,n/a
NDARAD615WLJ,82275,4,1,n/a
NDARAG584XLU,85055,4,1,n/a
NDARAH503YG1,82716,4,1,n/a
NDARAX272ZJL,82688,4,1,n/a
NDARAX283MAK,82704,4,1,n/a
NDARAX887JRN,83915,4,1,n/a
NDARAY461TZZ,82658,4,1,n/a
NDARBC734UVY,83194,4,1,n/a
NDARBJ482HJL,82260,4,1,n/a
NDARBL444FBA,82676,4,1,n/a
NDARBR128UFP,82271,4,1,n/a
NDARBT640EBN,83183,4,1,n/a
NDARBU098PJT,83964,4,1,n/a
NDARBU532YXZ,84010,4,1,n/a
NDARBU928LV0,82698,4,1,n/a
NDARBV059CGE,83978,4,1,n/a
NDARBV167RMU,85061,4,1,n/a
NDARBV577EE0,82251,4,1,n/a
NDARBZ913ZB9,83989,4,1,n/a
NDARCC140AAK,83930,4,1,n/a
NDARCF052AE0,84042,4,1,n/a
NDARCG037CX4,82233,4,1,n/a
NDARCG947ZC0,82973,4,1,n/a
NDARCH001CN2,82656,4,1,n/a
NDARCM826PV9,82664,4,1,n/a
NDARCU001ZN7,83632,4,1,n/a
NDARCW497XW2,82658,4,1,n/a
NDARCX053GU5,82679,4,1,n/a
NDARCZ915NC1,82674,4,1,n/a
NDARDA665DRH,82660,4,1,n/a
NDARDE597GKQ,82259,4,1,n/a
NDARDF568GL5,83944,4,1,n/a
NDARDJ092YKH,82315,4,1,n/a
NDARDK197BHM,83724,4,1,n/a
NDARDL129FV3,82653,4,1,n/a
NDARDM118LR6,82255,4,1,n/a
NDARDM419DLQ,84183,5,1,n/a
NDARDN393BJH,82280,4,1,n/a
NDARDN489EXJ,82680,4,1,n/a
NDARDN924BV2,84535,4,1,n/a
NDARDR458MR7,82668,4,1,n/a
NDARDU760YZC,82311,4,1,n/a
NDARDV222JZ6,83963,4,1,n/a
NDARDX451ZGM,83967,4,1,n/a
NDARDX857DLB,82665,4,1,n/a
NDARDX872VH6,82321,4,1,n/a
NDARDY714NV9,84608,4,1,n/a
NDARDZ321FMY,82314,4,1,n/a
NDARDZ627XFA,83163,4,1,n/a
NDAREC647MKW,82669,4,1,n/a
NDAREC648WEL,82698,4,1,n/a
NDAREF888EVV,84866,4,1,n/a
NDAREG408DJ5,82677,4,1,n/a
NDAREG930XPP,83922,4,1,n/a
NDAREH852JE0,83971,4,1,n/a
NDAREK255DEE,82678,4,1,n/a
NDAREL164JM1,82253,4,1,n/a
NDAREM703YFD,83153,4,1,n/a
NDAREN667YTZ,82975,4,1,n/a
NDAREU591YYA,83967,4,1,n/a
NDAREV617HAP,83692,4,1,n/a
NDAREW201WD9,82688,4,1,n/a
NDAREW671HZW,82826,4,1,n/a
NDAREX065KJU,82276,4,1,n/a
NDAREX336AC1,83786,4,1,n/a
NDARFA233CUK,85047,4,1,n/a
NDARFA811KTX,82672,4,1,n/a
NDARFB506UJ3,83960,4,1,n/a
NDARFJ179MG0,83455,4,1,n/a
NDARFJ803JF7,83956,4,1,n/a
NDARFK027LB0,82320,4,1,n/a
NDARFM619GTV,83024,4,1,n/a
NDARFN553LUV,82318,4,1,n/a
NDARFP909LY1,84933,4,1,n/a
NDARFR820KFF,82265,4,1,n/a
NDARFR849NTP,82674,4,1,n/a
NDARFT964EU8,82269,4,1,n/a
NDARFV061AR5,82703,4,1,n/a
NDARFW578RU9,82698,4,1,n/a
NDARGA507DCC,84106,4,1,n/a
NDARGB000CW8,84014,4,1,n/a
NDARGG539YGN,144959,46,1,n/a
NDARGH074MU6,82263,4,1,n/a
NDARGK608LJ8,83164,4,1,n/a
NDARGK786DWR,83960,4,1,n/a
NDARGL105JJ7,82321,4,1,n/a
NDARGR358FGC,84009,4,1,n/a
NDARGU395RFP,82277,4,1,n/a
NDARGX443CEU,82673,4,1,n/a
NDARGY580WWL,82689,4,1,n/a
NDARGZ282DLD,149549,7,1,n/a
NDARHE199NGL,83190,4,1,n/a
NDARHG152GZC,82827,4,1,n/a
NDARHG188YE9,84791,4,1,n/a
NDARHG294AFG,83973,4,1,n/a
NDARHK526BY1,82679,4,1,n/a
NDARHN749RW4,82697,4,1,n/a
NDARHN931CJV,83950,4,1,n/a
NDARHR099EWX,82679,4,1,n/a
NDARHR901YLY,82936,4,1,n/a
NDARHX628PC6,83756,4,1,n/a
NDARJB233RL7,82663,4,1,n/a
NDARJC010YYF,84523,4,1,n/a
