Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC349YUC,86054,4,1,n/a
NDARAC350BZ0,86048,4,1,n/a
NDARAD615WLJ,86129,4,1,n/a
NDARAG584XLU,87756,4,1,n/a
NDARAH503YG1,86123,4,1,n/a
NDARAX272ZJL,86053,4,1,n/a
NDARAX283MAK,86038,4,1,n/a
NDARAX887JRN,87773,4,1,n/a
NDARAY461TZZ,86546,4,1,n/a
NDARBC734UVY,86064,4,1,n/a
NDARBJ482HJL,86074,4,1,n/a
NDARBL444FBA,86064,4,1,n/a
NDARBR128UFP,86047,4,1,n/a
NDARBT640EBN,86076,4,1,n/a
NDARBU098PJT,87730,4,1,n/a
NDARBU532YXZ,87748,4,1,n/a
NDARBU928LV0,86048,4,1,n/a
NDARBV059CGE,87746,4,1,n/a
NDARBV167RMU,87759,4,1,n/a
NDARBV577EE0,86015,4,1,n/a
NDARBZ913ZB9,87786,4,1,n/a
NDARCC140AAK,87728,4,1,n/a
NDARCF052AE0,87744,4,1,n/a
NDARCG037CX4,86059,4,1,n/a
NDARCG947ZC0,87727,4,1,n/a
NDARCH001CN2,86046,4,1,n/a
NDARCM826PV9,86094,4,1,n/a
NDARCU001ZN7,86103,4,1,n/a
NDARCW497XW2,86126,4,1,n/a
NDARCX053GU5,86068,4,1,n/a
NDARCZ915NC1,108455,7,1,n/a
NDARDA665DRH,86059,4,1,n/a
NDARDE597GKQ,86086,4,1,n/a
NDARDF568GL5,87757,4,1,n/a
NDARDJ092YKH,86531,4,1,n/a
NDARDK197BHM,87470,4,1,n/a
NDARDL129FV3,86607,4,1,n/a
NDARDM118LR6,86092,4,1,n/a
NDARDM419DLQ,86542,5,1,n/a
NDARDN393BJH,86605,4,1,n/a
NDARDN489EXJ,86119,4,1,n/a
NDARDN924BV2,87295,4,1,n/a
NDARDR458MR7,86043,4,1,n/a
NDARDU760YZC,86120,4,1,n/a
NDARDV222JZ6,87249,4,1,n/a
NDARDX451ZGM,87741,4,1,n/a
NDARDX857DLB,86102,4,1,n/a
NDARDX872VH6,86096,4,1,n/a
NDARDY714NV9,87267,4,1,n/a
NDARDZ321FMY,86068,4,1,n/a
NDARDZ627XFA,86044,4,1,n/a
NDAREC647MKW,86107,4,1,n/a
NDAREC648WEL,86117,4,1,n/a
NDAREF888EVV,87490,4,1,n/a
NDAREG408DJ5,86053,4,1,n/a
NDAREG930XPP,NaN,NaN,0,n/a
NDAREH852JE0,87784,4,1,n/a
NDAREK255DEE,86128,4,1,n/a
NDAREL164JM1,86061,4,1,n/a
NDAREM703YFD,86052,4,1,n/a
NDAREN667YTZ,87747,4,1,n/a
NDAREU591YYA,87726,4,1,n/a
NDAREV617HAP,86093,4,1,n/a
NDAREW201WD9,86061,4,1,n/a
NDAREW671HZW,86101,4,1,n/a
NDAREX065KJU,86606,4,1,n/a
NDAREX336AC1,87513,4,1,n/a
NDARFA233CUK,87738,4,1,n/a
NDARFA811KTX,86099,4,1,n/a
