Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC349YUC,194711,14,1,n/a
NDARAC350BZ0,216784,14,1,n/a
NDARAD615WLJ,176739,14,1,n/a
NDARAG584XLU,222054,14,1,n/a
NDARAH503YG1,182586,14,1,n/a
NDARAX272ZJL,174483,14,1,n/a
NDARAX283MAK,173013,14,1,n/a
NDARAX887JRN,227979,14,1,n/a
NDARAY461TZZ,171889,14,1,n/a
NDARBC734UVY,172913,14,1,n/a
NDARBJ482HJL,175139,14,1,n/a
NDARBL444FBA,199058,14,1,n/a
NDARBR128UFP,171862,14,1,n/a
NDARBT640EBN,185739,14,1,n/a
NDARBU098PJT,180129,14,1,n/a
NDARBU532YXZ,183953,14,1,n/a
NDARBU928LV0,187831,14,1,n/a
NDARBV059CGE,176402,14,1,n/a
NDARBV167RMU,176102,14,1,n/a
NDARBV577EE0,174258,14,1,n/a
NDARBZ913ZB9,179103,14,1,n/a
NDARCC140AAK,176727,14,1,n/a
NDARCF052AE0,221729,14,1,n/a
NDARCG037CX4,175937,14,1,n/a
NDARCG947ZC0,182779,14,1,n/a
NDARCH001CN2,173936,14,1,n/a
NDARCM826PV9,179690,14,1,n/a
NDARCU001ZN7,205736,14,1,n/a
NDARCW497XW2,204909,14,1,n/a
NDARCX053GU5,173013,14,1,n/a
NDARCZ915NC1,175211,14,1,n/a
NDARDA665DRH,177310,14,1,n/a
NDARDE597GKQ,184360,14,1,n/a
NDARDF568GL5,178129,14,1,n/a
NDARDJ092YKH,177266,14,1,n/a
NDARDK197BHM,190828,14,1,n/a
NDARDL129FV3,216502,14,1,n/a
NDARDM118LR6,183535,14,1,n/a
NDARDM419DLQ,338109,15,1,n/a
NDARDN393BJH,172212,14,1,n/a
NDARDN489EXJ,176210,14,1,n/a
NDARDN924BV2,177053,14,1,n/a
NDARDR458MR7,175962,14,1,n/a
NDARDU760YZC,173187,14,1,n/a
NDARDV222JZ6,210079,14,1,n/a
NDARDX451ZGM,181628,14,1,n/a
NDARDX857DLB,248436,57,1,n/a
NDARDX872VH6,185812,14,1,n/a
NDARDY714NV9,188429,14,1,n/a
NDARDZ321FMY,177662,14,1,n/a
NDARDZ627XFA,182886,14,1,n/a
NDAREC647MKW,173416,14,1,n/a
NDAREC648WEL,170985,14,1,n/a
NDAREF888EVV,679797,30,1,n/a
NDAREG408DJ5,187338,14,1,n/a
NDAREG930XPP,229704,14,1,n/a
NDAREH852JE0,235005,14,1,n/a
NDAREK255DEE,177417,14,1,n/a
NDAREL164JM1,174363,14,1,n/a
NDAREM703YFD,179461,14,1,n/a
