Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC349YUC,NaN,NaN,0,n/a
NDARAC350BZ0,NaN,NaN,0,n/a
NDARAD615WLJ,141515,79,1,n/a
NDARAG584XLU,NaN,NaN,0,n/a
NDARAH503YG1,196984,79,1,n/a
NDARAX272ZJL,NaN,NaN,0,n/a
NDARAX283MAK,NaN,NaN,0,n/a
NDARAX887JRN,NaN,NaN,0,n/a
NDARAY461TZZ,NaN,NaN,0,n/a
NDARBC734UVY,179137,79,1,n/a
NDARBJ482HJL,NaN,NaN,0,n/a
NDARBL444FBA,NaN,NaN,0,n/a
NDARBR128UFP,NaN,NaN,0,n/a
NDARBT640EBN,NaN,NaN,0,n/a
NDARBU098PJT,NaN,NaN,0,n/a
NDARBU532YXZ,NaN,NaN,0,n/a
NDARBU928LV0,NaN,NaN,0,n/a
NDARBV059CGE,170678,79,1,n/a
NDARBV167RMU,NaN,NaN,0,n/a
NDARBV577EE0,NaN,NaN,0,n/a
NDARBZ913ZB9,NaN,NaN,0,n/a
NDARCC140AAK,NaN,NaN,0,n/a
NDARCF052AE0,NaN,NaN,0,n/a
NDARCG037CX4,116142,79,1,n/a
NDARCG947ZC0,132603,79,1,n/a
NDARCH001CN2,NaN,NaN,0,n/a
NDARCM826PV9,141992,79,1,n/a
NDARCU001ZN7,NaN,NaN,0,n/a
NDARCW497XW2,180336,79,1,n/a
NDARCX053GU5,129115,79,1,n/a
NDARCZ915NC1,NaN,NaN,0,n/a
NDARDA665DRH,111641,79,1,n/a
NDARDE597GKQ,NaN,NaN,0,n/a
NDARDF568GL5,189952,79,1,n/a
NDARDJ092YKH,NaN,NaN,0,n/a
NDARDK197BHM,NaN,NaN,0,n/a
NDARDL129FV3,NaN,NaN,0,n/a
NDARDM118LR6,NaN,NaN,0,n/a
NDARDM419DLQ,116543,79,1,n/a
NDARDN393BJH,162835,79,1,n/a
NDARDN489EXJ,NaN,NaN,0,n/a
NDARDN924BV2,107303,79,1,n/a
NDARDR458MR7,181637,79,1,n/a
NDARDU760YZC,NaN,NaN,0,n/a
NDARDV222JZ6,NaN,NaN,0,n/a
NDARDX451ZGM,NaN,NaN,0,n/a
NDARDX857DLB,NaN,NaN,0,n/a
NDARDX872VH6,345448,79,1,n/a
NDARDY714NV9,NaN,NaN,0,n/a
